fluxID,yearFlux,contDayInYearFlux,dayInYearFlux,PindexFLUXnee,PindexFLUXneeE,PindexFLUXneegf,PindexFLUXle,PindexFLUXleE,PindexFLUXlegf,PindexFLUXgpp,PindexFLUXgppgf,PindexFLUXre,PindexFLUXregf,metID,yearMet,dayInYearMet,hourInYear,temp,par,vpd,rh,soilT,co2,precip,bioID,yearBio,dayInYearBio,PindexBioLAI,PindexBioLAIe,PindexBioLitterF,PindexBioLitterFe,PindexBioPhenology,PindexBioPhenologyE,PindexBioCw,PindexBioCwE,PindexBioCwInc,PindexBioCwIncE,PindexBioSoilTotC,PindexBioSoilTotCe
100,1997,3.1042,3,-9999,-9999,1.387,-9999,-7.3342,0.000167,-9999,-9999,-9999,-9999,100,1997,3,2.5,-7.8,0,0.069,-9999,0.5,362.18,0,100,1997,102,102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101,1997,3.125,3,-9999,-9999,1.387,-9999,-7.3342,0.00017,-9999,-9999,-9999,-9999,101,1997,3,3,-7.9,0,0.0689,-9999,0.5,362.18,0,101,1997,103,103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102,1997,3.1458,3,-9999,-9999,1.387,-9999,-7.3342,0.000152,-9999,-9999,-9999,-9999,102,1997,3,3.5,-7.9,0,0.0687,-9999,0.5,362.18,0,102,1997,104,104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
103,1997,3.1667,3,-9999,-9999,1.387,-9999,-7.3342,0.000147,-9999,-9999,-9999,-9999,103,1997,3,4,-8,0,0.0686,-9999,0.5,362.18,0,103,1997,105,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
104,1997,3.1875,3,-9999,-9999,1.387,-9999,-7.3342,0.000146,-9999,-9999,-9999,-9999,104,1997,3,4.5,-7.9,0,0.0684,-9999,0.5,362.18,0,104,1997,106,106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
105,1997,3.2083,3,-9999,-9999,1.387,-9999,-7.3342,0.000143,-9999,-9999,-9999,-9999,105,1997,3,5,-7.7,0,0.0683,-9999,0.5,362.18,0,105,1997,107,107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
106,1997,3.2292,3,-9999,-9999,1.387,-9999,-7.3342,0.000143,-9999,-9999,-9999,-9999,106,1997,3,5.5,-7.5,0,0.0682,-9999,0.5,362.18,0,106,1997,108,108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
107,1997,3.25,3,-9999,-9999,1.387,-9999,-7.3342,0.000141,-9999,-9999,-9999,-9999,107,1997,3,6,-7.4,0,0.068,-9999,0.5,362.18,0,107,1997,109,109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108,1997,3.2708,3,-9999,-9999,1.387,-9999,-7.3342,0.000141,-9999,-9999,-9999,-9999,108,1997,3,6.5,-7.2,0,0.0679,-9999,0.5,362.18,0,108,1997,110,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
109,1997,3.2917,3,-9999,-9999,1.387,-9999,-7.3342,0.000138,-9999,-9999,-9999,-9999,109,1997,3,7,-7.1,0,0.07,-9999,0.5,362.18,0,109,1997,111,111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
110,1997,3.3125,3,-9999,-9999,1.387,-9999,-7.3342,0.000136,-9999,-9999,-9999,-9999,110,1997,3,7.5,-7.1,0,0.0721,-9999,0.5,362.18,0,110,1997,112,112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
111,1997,3.3333,3,-9999,-9999,1.387,-9999,-7.3342,0.000129,-9999,-9999,-9999,-9999,111,1997,3,8,-6.9,10.965,0.0742,-9999,0.5,362.18,0,111,1997,113,113,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
112,1997,3.3542,3,-9999,-9999,1.387,-9999,-7.3342,0.000125,-9999,-9999,-9999,-9999,112,1997,3,8.5,-6.7,37.281,0.0763,-9999,0.5,362.18,0,112,1997,114,114,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
113,1997,3.375,3,-9999,-9999,1.3197,-9999,-7.3342,0,-9999,-9999,-9999,-9999,113,1997,3,9,-6.7,76.754,0.0784,-9999,0.5,362.18,0,113,1997,115,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
114,1997,3.3958,3,-9999,-9999,1.3197,-9999,-7.3342,0,-9999,-9999,-9999,-9999,114,1997,3,9.5,-6.8,116.23,0.0805,-9999,0.5,362.18,0,114,1997,116,116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115,1997,3.4167,3,-9999,-9999,0.959,-9999,-7.3342,0,-9999,-9999,-9999,-9999,115,1997,3,10,-6.2,208.33,0.0826,-9999,0.5,362.18,0.4,115,1997,117,117,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
116,1997,3.4375,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,116,1997,3,10.5,-5.8,300.44,0.0847,-9999,0.5,362.18,0,116,1997,118,118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
117,1997,3.4583,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,117,1997,3,11,-5.5,289.47,0.0868,-9999,0.5,362.18,0,117,1997,119,119,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
118,1997,3.4792,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,118,1997,3,11.5,-5.6,326.75,0.0889,-9999,0.5,362.18,0,118,1997,120,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
119,1997,3.5,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,119,1997,3,12,-5.1,342.11,0.091,-9999,0.5,362.18,0,119,1997,121,121,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
120,1997,3.5208,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,120,1997,3,12.5,-4.7,337.72,0.0931,-9999,0.5,362.18,0,120,1997,122,122,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
121,1997,3.5417,3,-9999,-9999,1.7654,-9999,-7.3342,0,-9999,-9999,-9999,-9999,121,1997,3,13,-4.8,368.42,0.091,-9999,0.5,362.18,0,121,1997,123,123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
122,1997,3.5625,3,-9999,-9999,1.0204,-9999,-7.3342,0,-9999,-9999,-9999,-9999,122,1997,3,13.5,-4.2,315.79,0.0888,-9999,0.5,362.18,0,122,1997,124,124,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
123,1997,3.5833,3,-9999,-9999,0.9733,-9999,-7.3342,0,-9999,-9999,-9999,-9999,123,1997,3,14,-4,197.37,0.0867,-9999,0.5,362.18,0,123,1997,125,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124,1997,3.6042,3,-9999,-9999,1.2339,-9999,-7.3342,0,-9999,-9999,-9999,-9999,124,1997,3,14.5,-4.4,120.61,0.0846,-9999,0.5,362.18,0,124,1997,126,126,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
125,1997,3.625,3,-9999,-9999,1.3197,-9999,-7.3342,0,-9999,-9999,-9999,-9999,125,1997,3,15,-4.7,107.46,0.0824,-9999,0.5,362.18,0,125,1997,127,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
126,1997,3.6458,3,-9999,-9999,1.5014,-9999,-7.3342,0,-9999,-9999,-9999,-9999,126,1997,3,15.5,-4.8,57.018,0.0803,-9999,0.5,362.18,0,126,1997,128,128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
127,1997,3.6667,3,-9999,-9999,1.387,-9999,-7.3342,0.000065,-9999,-9999,-9999,-9999,127,1997,3,16,-5.1,13.158,0.0782,-9999,0.5,362.18,0,127,1997,129,129,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
128,1997,3.6875,3,-9999,-9999,1.387,-9999,-7.3342,0.000065,-9999,-9999,-9999,-9999,128,1997,3,16.5,-5.1,0,0.0761,-9999,0.5,362.18,0,128,1997,130,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
129,1997,3.7083,3,-9999,-9999,1.387,-9999,-7.3342,0.000022,-9999,-9999,-9999,-9999,129,1997,3,17,-4.7,0,0.0739,-9999,0.5,362.18,0,129,1997,131,131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
130,1997,3.7292,3,-9999,-9999,1.387,-9999,-7.3342,0.000031,-9999,-9999,-9999,-9999,130,1997,3,17.5,-4.3,0,0.0718,-9999,0.5,362.18,0,130,1997,132,132,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
131,1997,3.75,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,131,1997,3,18,-4.5,0,0.0697,-9999,0.5,362.18,0,131,1997,133,133,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132,1997,3.7708,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,132,1997,3,18.5,-4.6,0,0.0675,-9999,0.5,362.18,0,132,1997,134,134,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
133,1997,3.7917,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,133,1997,3,19,-4.6,0,0.0677,-9999,0.5,362.18,0,133,1997,135,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
134,1997,3.8125,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,134,1997,3,19.5,-4.6,0,0.0678,-9999,0.5,362.18,0,134,1997,136,136,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135,1997,3.8333,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,135,1997,3,20,-4.5,0,0.0679,-9999,0.5,362.18,0,135,1997,137,137,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
136,1997,3.8542,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,136,1997,3,20.5,-4.5,0,0.068,-9999,0.5,362.18,0,136,1997,138,138,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
137,1997,3.875,3,-9999,-9999,1.387,-9999,-7.3342,0.000036,-9999,-9999,-9999,-9999,137,1997,3,21,-4.5,0,0.0681,-9999,0.5,362.18,0,137,1997,139,139,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
138,1997,3.8958,3,-9999,-9999,1.387,-9999,-7.3342,0.000052,-9999,-9999,-9999,-9999,138,1997,3,21.5,-4.8,0,0.0682,-9999,0.5,362.18,0,138,1997,140,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
139,1997,3.9167,3,-9999,-9999,1.387,-9999,-7.3342,0.000071,-9999,-9999,-9999,-9999,139,1997,3,22,-4.9,0,0.0683,-9999,0.5,362.18,0,139,1997,141,141,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
140,1997,3.9375,3,-9999,-9999,1.387,-9999,-7.3342,0.000076,-9999,-9999,-9999,-9999,140,1997,3,22.5,-4.9,0,0.0684,-9999,0.5,362.18,0,140,1997,142,142,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
141,1997,3.9583,3,-9999,-9999,1.387,-9999,-7.3342,0.000038,-9999,-9999,-9999,-9999,141,1997,3,23,-4.6,0,0.0685,-9999,0.5,362.18,0,141,1997,143,143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
142,1997,3.9792,3,-9999,-9999,1.387,-9999,-7.3342,0.000039,-9999,-9999,-9999,-9999,142,1997,3,23.5,-4.3,0,0.0686,-9999,0.5,362.18,0,142,1997,144,144,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
143,1997,4,3,-9999,-9999,1.387,-9999,-7.3342,0.000045,-9999,-9999,-9999,-9999,143,1997,3,24,-4.4,0,0.0688,-9999,0.5,362.18,0,143,1997,145,145,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
144,1997,4.0208,4,-9999,-9999,1.387,-9999,-7.3342,0.000031,-9999,-9999,-9999,-9999,144,1997,4,0.5,-4.7,0,0.0689,-9999,0.5,362.18,0,144,1997,146,146,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
145,1997,4.0417,4,-9999,-9999,1.387,-9999,-7.3342,0.000031,-9999,-9999,-9999,-9999,145,1997,4,1,-4.7,0,0.0689,-9999,0.5,362.18,0,145,1997,147,147,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
146,1997,4.0625,4,-9999,-9999,1.387,-9999,-7.3342,0.000073,-9999,-9999,-9999,-9999,146,1997,4,1.5,-4.8,0,0.069,-9999,0.5,362.18,0,146,1997,148,148,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
147,1997,4.0833,4,-9999,-9999,1.387,-9999,-7.3342,0.000092,-9999,-9999,-9999,-9999,147,1997,4,2,-5,0,0.0691,-9999,0.5,362.18,0,147,1997,149,149,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
148,1997,4.1042,4,-9999,-9999,1.387,-9999,-7.3342,0.000092,-9999,-9999,-9999,-9999,148,1997,4,2.5,-5.1,0,0.0691,-9999,0.5,362.18,0,148,1997,150,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
149,1997,4.125,4,-9999,-9999,1.387,-9999,-7.3342,0.000084,-9999,-9999,-9999,-9999,149,1997,4,3,-5.2,0,0.0692,-9999,0.5,362.18,0,149,1997,151,151,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
150,1997,4.1458,4,-9999,-9999,1.387,-9999,-7.3342,0.000027,-9999,-9999,-9999,-9999,150,1997,4,3.5,-5.3,0,0.0693,-9999,0.5,362.18,0,150,1997,152,152,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
151,1997,4.1667,4,-9999,-9999,1.387,-9999,-7.3342,0.000027,-9999,-9999,-9999,-9999,151,1997,4,4,-5.3,0,0.0693,-9999,0.5,362.18,0,151,1997,153,153,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
152,1997,4.1875,4,-9999,-9999,1.387,-9999,-7.3342,0.000027,-9999,-9999,-9999,-9999,152,1997,4,4.5,-5.3,0,0.0694,-9999,0.5,362.18,0,152,1997,154,154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
153,1997,4.2083,4,-9999,-9999,1.387,-9999,-7.3342,0.000037,-9999,-9999,-9999,-9999,153,1997,4,5,-5.4,0,0.0694,-9999,0.5,362.18,0,153,1997,155,155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
154,1997,4.2292,4,-9999,-9999,1.387,-9999,-7.3342,0.000037,-9999,-9999,-9999,-9999,154,1997,4,5.5,-5.4,0,0.0695,-9999,0.5,362.18,0,154,1997,156,156,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
155,1997,4.25,4,-9999,-9999,1.387,-9999,-7.3342,0,-9999,-9999,-9999,-9999,155,1997,4,6,-5.5,0,0.0696,-9999,0.5,362.18,0,155,1997,157,157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
156,1997,4.2708,4,-9999,-9999,1.387,-9999,-7.3342,0,-9999,-9999,-9999,-9999,156,1997,4,6.5,-5.6,0,0.0696,-9999,0.5,362.18,0,156,1997,158,158,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
157,1997,4.2917,4,-9999,-9999,1.387,-9999,-7.3342,0,-9999,-9999,-9999,-9999,157,1997,4,7,-5.7,0,0.0709,-9999,0.5,362.19,0,157,1997,159,159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
158,1997,4.3125,4,-9999,-9999,1.387,-9999,-7.3342,0,-9999,-9999,-9999,-9999,158,1997,4,7.5,-5.7,0,0.0721,-9999,0.5,362.19,0,158,1997,160,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
159,1997,4.3333,4,-9999,-9999,1.1207,-9999,-7.3342,0,-9999,-9999,-9999,-9999,159,1997,4,8,-5.5,0,0.0733,-9999,0.5,362.19,0,159,1997,161,161,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
160,1997,4.3542,4,-9999,-9999,1.1441,-9999,-7.3342,0.000084,-9999,-9999,-9999,-9999,160,1997,4,8.5,-5.2,15.351,0.0746,-9999,0.5,362.19,0,160,1997,162,162,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161,1997,4.375,4,-9999,-9999,1.1731,-9999,-7.3342,0.000092,-9999,-9999,-9999,-9999,161,1997,4,9,-5,37.281,0.0758,-9999,0.5,362.19,0,161,1997,163,163,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162,1997,4.3958,4,-9999,-9999,1.1571,-9999,-7.3342,0,-9999,-9999,-9999,-9999,162,1997,4,9.5,-4.9,61.404,0.077,-9999,0.5,362.19,0,162,1997,164,164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
163,1997,4.4167,4,-9999,-9999,1.1093,-9999,-7.3342,0,-9999,-9999,-9999,-9999,163,1997,4,10,-4.8,76.754,0.0783,-9999,0.5,362.19,0,163,1997,165,165,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
164,1997,4.4375,4,-9999,-9999,1.0543,-9999,-7.3342,0,-9999,-9999,-9999,-9999,164,1997,4,10.5,-4.6,81.14,0.0795,-9999,0.5,362.19,0,164,1997,166,166,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
165,1997,4.4583,4,-9999,-9999,1.1792,-9999,-7.3342,0,-9999,-9999,-9999,-9999,165,1997,4,11,-4.5,118.42,0.0807,-9999,0.5,362.19,0,165,1997,167,167,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
166,1997,4.4792,4,-9999,-9999,1.0543,-9999,-7.3342,0,-9999,-9999,-9999,-9999,166,1997,4,11.5,-4.3,85.526,0.0819,-9999,0.5,362.19,0,166,1997,168,168,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
167,1997,4.5,4,-9999,-9999,1.1571,-9999,-7.3342,0,-9999,-9999,-9999,-9999,167,1997,4,12,-4.1,59.211,0.0832,-9999,0.5,362.19,0,167,1997,169,169,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
168,1997,4.5208,4,-9999,-9999,1.1571,-9999,-7.3342,0,-9999,-9999,-9999,-9999,168,1997,4,12.5,-4.3,57.018,0.0844,-9999,0.5,362.19,0,168,1997,170,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
169,1997,4.5417,4,-9999,-9999,1.1731,-9999,-7.3342,0.000044,-9999,-9999,-9999,-9999,169,1997,4,13,-4.3,35.088,0.0827,-9999,0.5,362.19,0,169,1997,171,171,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
170,1997,4.5625,4,-9999,-9999,1.1731,-9999,-7.3342,0.000045,-9999,-9999,-9999,-9999,170,1997,4,13.5,-4.4,24.123,0.081,-9999,0.5,362.19,0,170,1997,172,172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
171,1997,4.5833,4,-9999,-9999,1.1731,-9999,-7.3342,0.000045,-9999,-9999,-9999,-9999,171,1997,4,14,-4.6,17.544,0.0794,-9999,0.5,362.19,0,171,1997,173,173,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
172,1997,4.6042,4,-9999,-9999,1.1731,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,172,1997,4,14.5,-4.8,13.158,0.0777,-9999,0.5,362.19,0,172,1997,174,174,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
173,1997,4.625,4,-9999,-9999,1.1731,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,173,1997,4,15,-4.8,0,0.076,-9999,0.5,362.19,0,173,1997,175,175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
174,1997,4.6458,4,-9999,-9999,1.1731,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,174,1997,4,15.5,-4.8,0,0.0743,-9999,0.5,362.19,0,174,1997,176,176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
175,1997,4.6667,4,-9999,-9999,1.1441,-9999,-7.3342,0.000038,-9999,-9999,-9999,-9999,175,1997,4,16,-4.6,0,0.0726,-9999,0.5,362.19,0,175,1997,177,177,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
176,1997,4.6875,4,-9999,-9999,1.1441,-9999,-7.3342,0.000023,-9999,-9999,-9999,-9999,176,1997,4,16.5,-4.7,0,0.071,-9999,0.5,362.19,0,176,1997,178,178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
177,1997,4.7083,4,-9999,-9999,1.3435,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,177,1997,4,17,-4.8,0,0.0693,-9999,0.5,362.19,0,177,1997,179,179,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
178,1997,4.7292,4,-9999,-9999,1.449,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,178,1997,4,17.5,-4.8,0,0.0676,-9999,0.5,362.19,0,178,1997,180,180,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
179,1997,4.75,4,-9999,-9999,1.5718,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,179,1997,4,18,-4.8,0,0.0659,-9999,0.5,362.19,0,179,1997,181,181,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
180,1997,4.7708,4,-9999,-9999,1.3918,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,180,1997,4,18.5,-4.8,0,0.0642,-9999,0.5,362.19,0,180,1997,182,182,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
181,1997,4.7917,4,-9999,-9999,1.3537,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,181,1997,4,19,-4.8,0,0.0644,-9999,0.5,362.19,0,181,1997,183,183,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
182,1997,4.8125,4,-9999,-9999,1.3584,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,182,1997,4,19.5,-4.8,0,0.0646,-9999,0.5,362.19,0,182,1997,184,184,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
183,1997,4.8333,4,-9999,-9999,1.239,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,183,1997,4,20,-4.8,0,0.0647,-9999,0.5,362.19,0,183,1997,185,185,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
184,1997,4.8542,4,-9999,-9999,1.276,-9999,-7.3342,0.000055,-9999,-9999,-9999,-9999,184,1997,4,20.5,-4.8,0,0.0649,-9999,0.5,362.19,0,184,1997,186,186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
185,1997,4.875,4,-9999,-9999,1.1636,-9999,-7.3342,0.000048,-9999,-9999,-9999,-9999,185,1997,4,21,-4.8,0,0.065,-9999,0.5,362.19,0,185,1997,187,187,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
186,1997,4.8958,4,-9999,-9999,1.1367,-9999,-7.3342,0.000048,-9999,-9999,-9999,-9999,186,1997,4,21.5,-4.8,0,0.0652,-9999,0.5,362.19,0,186,1997,188,188,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
187,1997,4.9167,4,-9999,-9999,1.1405,-9999,-7.3342,0.000006,-9999,-9999,-9999,-9999,187,1997,4,22,-4.7,0,0.0653,-9999,0.5,362.19,0,187,1997,189,189,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
188,1997,4.9375,4,-9999,-9999,1.135,-9999,-7.3342,0,-9999,-9999,-9999,-9999,188,1997,4,22.5,-4.7,0,0.0655,-9999,0.5,362.19,0,188,1997,190,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
189,1997,4.9583,4,-9999,-9999,1.1251,-9999,-7.3342,0,-9999,-9999,-9999,-9999,189,1997,4,23,-4.6,0,0.0657,-9999,0.5,362.19,0,189,1997,191,191,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
190,1997,4.9792,4,-9999,-9999,1.1217,-9999,-7.3342,0,-9999,-9999,-9999,-9999,190,1997,4,23.5,-4.6,0,0.0658,-9999,0.5,362.19,0,190,1997,192,192,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
191,1997,5,4,-9999,-9999,1.1005,-9999,-7.3342,0,-9999,-9999,-9999,-9999,191,1997,4,24,-4.6,0,0.066,-9999,0.5,362.19,0,191,1997,193,193,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
192,1997,5.0208,5,-9999,-9999,1.1011,-9999,-7.3342,0,-9999,-9999,-9999,-9999,192,1997,5,0.5,-4.6,0,0.0661,-9999,0.5,362.19,0,192,1997,194,194,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
193,1997,5.0417,5,-9999,-9999,1.0803,-9999,-7.3342,0,-9999,-9999,-9999,-9999,193,1997,5,1,-4.5,0,0.0668,-9999,0.5,362.19,0,193,1997,195,195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
194,1997,5.0625,5,-9999,-9999,1.0615,-9999,-7.3342,0,-9999,-9999,-9999,-9999,194,1997,5,1.5,-4.5,0,0.0674,-9999,0.5,362.19,0,194,1997,196,196,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
195,1997,5.0833,5,-9999,-9999,1.0343,-9999,-7.3342,0,-9999,-9999,-9999,-9999,195,1997,5,2,-4.4,0,0.0681,-9999,0.5,362.19,0,195,1997,197,197,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
196,1997,5.1042,5,-9999,-9999,1.0343,-9999,-7.3342,0,-9999,-9999,-9999,-9999,196,1997,5,2.5,-4.3,0,0.0687,-9999,0.5,362.19,0,196,1997,198,198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
197,1997,5.125,5,-9999,-9999,1.0343,-9999,-7.3342,0,-9999,-9999,-9999,-9999,197,1997,5,3,-4.2,0,0.0694,-9999,0.5,362.19,0,197,1997,199,199,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
198,1997,5.1458,5,-9999,-9999,1.0168,-9999,-7.3342,0,-9999,-9999,-9999,-9999,198,1997,5,3.5,-4.1,0,0.07,-9999,0.5,362.19,0,198,1997,200,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
199,1997,5.1667,5,-9999,-9999,1.0048,-9999,-7.3342,0,-9999,-9999,-9999,-9999,199,1997,5,4,-4.1,0,0.0707,-9999,0.5,362.19,0,199,1997,201,201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
200,1997,5.1875,5,-9999,-9999,1.0005,-9999,-7.3342,0,-9999,-9999,-9999,-9999,200,1997,5,4.5,-4.1,0,0.0713,-9999,0.5,362.19,0,200,1997,202,202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
201,1997,5.2083,5,-9999,-9999,1.003,-9999,-7.3342,0,-9999,-9999,-9999,-9999,201,1997,5,5,-4.1,0,0.072,-9999,0.5,362.19,0,201,1997,203,203,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
202,1997,5.2292,5,-9999,-9999,1.0039,-9999,-7.3342,0,-9999,-9999,-9999,-9999,202,1997,5,5.5,-4.1,0,0.0726,-9999,0.5,362.19,0,202,1997,204,204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
